# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 52.912, -1.186 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "52.91175422901093", "lon": "-1.1857268059210286", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "3.5", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-08-07 00:00,2019-08-07 01:00,0,0,0,13.415
2019-08-07 01:00,2019-08-07 02:00,0,0,0,13.204
2019-08-07 02:00,2019-08-07 03:00,0,0,0,13.022
2019-08-07 03:00,2019-08-07 04:00,0,0,0,12.833
2019-08-07 04:00,2019-08-07 05:00,0,0,0.005,12.662
2019-08-07 05:00,2019-08-07 06:00,0.098,0,0.052,13.232
2019-08-07 06:00,2019-08-07 07:00,0.441,0.078,0.088,14.515
2019-08-07 07:00,2019-08-07 08:00,1.010,0.255,0.103,15.966
2019-08-07 08:00,2019-08-07 09:00,1.601,0.472,0.105,17.339
2019-08-07 09:00,2019-08-07 10:00,2.002,0.627,0.117,18.485
2019-08-07 10:00,2019-08-07 11:00,2.278,0.742,0.127,19.424
2019-08-07 11:00,2019-08-07 12:00,2.301,0.732,0.152,20.071
2019-08-07 12:00,2019-08-07 13:00,2.269,0.709,0.162,20.480
2019-08-07 13:00,2019-08-07 14:00,2.092,0.623,0.169,20.576
2019-08-07 14:00,2019-08-07 15:00,1.828,0.514,0.164,20.432
2019-08-07 15:00,2019-08-07 16:00,1.474,0.385,0.152,20.139
2019-08-07 16:00,2019-08-07 17:00,0.912,0.178,0.151,19.576
2019-08-07 17:00,2019-08-07 18:00,0.445,0.051,0.119,18.758
2019-08-07 18:00,2019-08-07 19:00,0.115,0.001,0.058,17.570
2019-08-07 19:00,2019-08-07 20:00,0,0,0.009,15.749
2019-08-07 20:00,2019-08-07 21:00,0,0,0,14.456
2019-08-07 21:00,2019-08-07 22:00,0,0,0,13.860
2019-08-07 22:00,2019-08-07 23:00,0,0,0,13.489
2019-08-07 23:00,2019-08-08 00:00,0,0,0,13.130
2019-08-08 00:00,2019-08-08 01:00,0,0,0,12.732
2019-08-08 01:00,2019-08-08 02:00,0,0,0,12.414
2019-08-08 02:00,2019-08-08 03:00,0,0,0,12.020
2019-08-08 03:00,2019-08-08 04:00,0,0,0,11.660
2019-08-08 04:00,2019-08-08 05:00,0,0,0.005,11.392
2019-08-08 05:00,2019-08-08 06:00,0.096,0,0.051,12.817
2019-08-08 06:00,2019-08-08 07:00,0.427,0.069,0.092,14.342
2019-08-08 07:00,2019-08-08 08:00,1.008,0.257,0.102,16.623
2019-08-08 08:00,2019-08-08 09:00,1.625,0.492,0.099,18.532
2019-08-08 09:00,2019-08-08 10:00,2.032,0.653,0.110,19.783
2019-08-08 10:00,2019-08-08 11:00,2.297,0.765,0.121,20.770
2019-08-08 11:00,2019-08-08 12:00,2.356,0.778,0.138,21.481
2019-08-08 12:00,2019-08-08 13:00,2.357,0.778,0.142,22.020
2019-08-08 13:00,2019-08-08 14:00,2.173,0.684,0.152,22.331
2019-08-08 14:00,2019-08-08 15:00,1.728,0.469,0.176,22.389
2019-08-08 15:00,2019-08-08 16:00,1.505,0.410,0.145,22.477
2019-08-08 16:00,2019-08-08 17:00,0.866,0.159,0.159,22.117
2019-08-08 17:00,2019-08-08 18:00,0.311,0.018,0.108,21.314
2019-08-08 18:00,2019-08-08 19:00,0.100,0,0.054,19.854
2019-08-08 19:00,2019-08-08 20:00,0,0,0.008,17.625
2019-08-08 20:00,2019-08-08 21:00,0,0,0,17.136
2019-08-08 21:00,2019-08-08 22:00,0,0,0,16.921
2019-08-08 22:00,2019-08-08 23:00,0,0,0,16.567
2019-08-08 23:00,2019-08-09 00:00,0,0,0,16.249
2019-08-09 00:00,2019-08-09 01:00,0,0,0,16.085
2019-08-09 01:00,2019-08-09 02:00,0,0,0,16.152
2019-08-09 02:00,2019-08-09 03:00,0,0,0,16.194
2019-08-09 03:00,2019-08-09 04:00,0,0,0,16.077
2019-08-09 04:00,2019-08-09 05:00,0,0,0.003,15.986
2019-08-09 05:00,2019-08-09 06:00,0.074,0,0.044,16.278
2019-08-09 06:00,2019-08-09 07:00,0.069,0.001,0.042,16.824
2019-08-09 07:00,2019-08-09 08:00,0.217,0.004,0.089,17.713
2019-08-09 08:00,2019-08-09 09:00,0.720,0.054,0.209,19.207
2019-08-09 09:00,2019-08-09 10:00,1.573,0.363,0.215,21.022
2019-08-09 10:00,2019-08-09 11:00,2.235,0.721,0.144,22.367
2019-08-09 11:00,2019-08-09 12:00,2.501,0.873,0.123,23.015
2019-08-09 12:00,2019-08-09 13:00,2.490,0.865,0.127,23.299
2019-08-09 13:00,2019-08-09 14:00,2.259,0.733,0.148,23.295
2019-08-09 14:00,2019-08-09 15:00,1.571,0.360,0.223,22.794
2019-08-09 15:00,2019-08-09 16:00,1.011,0.148,0.221,22.044
2019-08-09 16:00,2019-08-09 17:00,0.919,0.175,0.161,21.573
2019-08-09 17:00,2019-08-09 18:00,0.501,0.076,0.115,20.692
2019-08-09 18:00,2019-08-09 19:00,0.126,0.001,0.063,19.388
2019-08-09 19:00,2019-08-09 20:00,0,0,0.007,17.988
2019-08-09 20:00,2019-08-09 21:00,0,0,0,17.060
2019-08-09 21:00,2019-08-09 22:00,0,0,0,16.546
2019-08-09 22:00,2019-08-09 23:00,0,0,0,16.275
2019-08-09 23:00,2019-08-10 00:00,0,0,0,16.087
2019-08-10 00:00,2019-08-10 01:00,0,0,0,16.035
2019-08-10 01:00,2019-08-10 02:00,0,0,0,16.059
2019-08-10 02:00,2019-08-10 03:00,0,0,0,16.040
2019-08-10 03:00,2019-08-10 04:00,0,0,0,15.896
2019-08-10 04:00,2019-08-10 05:00,0,0,0.002,15.566
2019-08-10 05:00,2019-08-10 06:00,0.084,0,0.048,15.420
2019-08-10 06:00,2019-08-10 07:00,0.344,0.024,0.111,15.877
2019-08-10 07:00,2019-08-10 08:00,0.695,0.084,0.168,16.735
2019-08-10 08:00,2019-08-10 09:00,1.043,0.156,0.216,17.668
2019-08-10 09:00,2019-08-10 10:00,1.259,0.195,0.257,18.509
2019-08-10 10:00,2019-08-10 11:00,1.519,0.271,0.280,19.389
2019-08-10 11:00,2019-08-10 12:00,1.631,0.301,0.297,20.181
2019-08-10 12:00,2019-08-10 13:00,1.416,0.205,0.310,20.387
2019-08-10 13:00,2019-08-10 14:00,1.329,0.184,0.298,20.304
2019-08-10 14:00,2019-08-10 15:00,1.312,0.211,0.264,20.160
2019-08-10 15:00,2019-08-10 16:00,1.251,0.245,0.207,19.887
2019-08-10 16:00,2019-08-10 17:00,0.913,0.169,0.160,19.232
2019-08-10 17:00,2019-08-10 18:00,0.494,0.071,0.115,18.268
2019-08-10 18:00,2019-08-10 19:00,0.125,0.001,0.062,17.086
2019-08-10 19:00,2019-08-10 20:00,0,0,0.007,15.809
2019-08-10 20:00,2019-08-10 21:00,0,0,0,14.929
2019-08-10 21:00,2019-08-10 22:00,0,0,0,14.416
2019-08-10 22:00,2019-08-10 23:00,0,0,0,14.143
2019-08-10 23:00,2019-08-11 00:00,0,0,0,14.002
2019-08-11 00:00,2019-08-11 01:00,0,0,0,13.964
2019-08-11 01:00,2019-08-11 02:00,0,0,0,13.990
2019-08-11 02:00,2019-08-11 03:00,0,0,0,13.993
2019-08-11 03:00,2019-08-11 04:00,0,0,0,13.904
2019-08-11 04:00,2019-08-11 05:00,0,0,0.002,13.767
2019-08-11 05:00,2019-08-11 06:00,0.076,0,0.045,13.990
2019-08-11 06:00,2019-08-11 07:00,0.346,0.030,0.105,14.802
2019-08-11 07:00,2019-08-11 08:00,0.845,0.160,0.141,15.957
2019-08-11 08:00,2019-08-11 09:00,1.374,0.340,0.151,17.250
2019-08-11 09:00,2019-08-11 10:00,1.872,0.543,0.146,18.467
2019-08-11 10:00,2019-08-11 11:00,2.216,0.699,0.143,19.545
2019-08-11 11:00,2019-08-11 12:00,2.325,0.740,0.155,20.280
2019-08-11 12:00,2019-08-11 13:00,2.129,0.614,0.194,20.471
2019-08-11 13:00,2019-08-11 14:00,1.891,0.489,0.216,20.276
2019-08-11 14:00,2019-08-11 15:00,1.512,0.325,0.225,19.734
2019-08-11 15:00,2019-08-11 16:00,1.230,0.246,0.197,19.108
2019-08-11 16:00,2019-08-11 17:00,0.893,0.164,0.158,18.337
2019-08-11 17:00,2019-08-11 18:00,0.418,0.044,0.116,17.296
2019-08-11 18:00,2019-08-11 19:00,0.111,0,0.057,15.964
2019-08-11 19:00,2019-08-11 20:00,0,0,0.006,13.966
2019-08-11 20:00,2019-08-11 21:00,0,0,0,12.830
2019-08-11 21:00,2019-08-11 22:00,0,0,0,12.105
2019-08-11 22:00,2019-08-11 23:00,0,0,0,11.491
2019-08-11 23:00,2019-08-12 00:00,0,0,0,10.979
2019-08-12 00:00,2019-08-12 01:00,0,0,0,10.576
2019-08-12 01:00,2019-08-12 02:00,0,0,0,10.209
2019-08-12 02:00,2019-08-12 03:00,0,0,0,9.839
2019-08-12 03:00,2019-08-12 04:00,0,0,0,9.489
2019-08-12 04:00,2019-08-12 05:00,0,0,0.002,9.215
2019-08-12 05:00,2019-08-12 06:00,0.080,0,0.046,10.186
2019-08-12 06:00,2019-08-12 07:00,0.408,0.060,0.093,11.620
2019-08-12 07:00,2019-08-12 08:00,0.968,0.229,0.110,13.619
2019-08-12 08:00,2019-08-12 09:00,1.537,0.429,0.117,14.924
2019-08-12 09:00,2019-08-12 10:00,1.966,0.590,0.127,15.829
2019-08-12 10:00,2019-08-12 11:00,2.255,0.708,0.136,16.482
2019-08-12 11:00,2019-08-12 12:00,2.396,0.767,0.143,16.944
2019-08-12 12:00,2019-08-12 13:00,2.291,0.699,0.164,17.217
2019-08-12 13:00,2019-08-12 14:00,2.021,0.558,0.188,17.195
2019-08-12 14:00,2019-08-12 15:00,1.680,0.412,0.196,16.987
2019-08-12 15:00,2019-08-12 16:00,1.306,0.283,0.182,16.727
2019-08-12 16:00,2019-08-12 17:00,0.842,0.143,0.158,16.288
2019-08-12 17:00,2019-08-12 18:00,0.428,0.050,0.113,15.606
2019-08-12 18:00,2019-08-12 19:00,0.107,0,0.056,14.177
2019-08-12 19:00,2019-08-12 20:00,0,0,0.005,11.893
2019-08-12 20:00,2019-08-12 21:00,0,0,0,10.923
2019-08-12 21:00,2019-08-12 22:00,0,0,0,10.333
2019-08-12 22:00,2019-08-12 23:00,0,0,0,9.867
2019-08-12 23:00,2019-08-13 00:00,0,0,0,9.566
2019-08-13 00:00,2019-08-13 01:00,0,0,0,9.579
2019-08-13 01:00,2019-08-13 02:00,0,0,0,9.671
2019-08-13 02:00,2019-08-13 03:00,0,0,0,9.571
2019-08-13 03:00,2019-08-13 04:00,0,0,0,9.335
2019-08-13 04:00,2019-08-13 05:00,0,0,0.001,8.969
2019-08-13 05:00,2019-08-13 06:00,0.075,0,0.044,9.662
2019-08-13 06:00,2019-08-13 07:00,0.400,0.057,0.093,11.045
2019-08-13 07:00,2019-08-13 08:00,0.971,0.230,0.109,12.981
2019-08-13 08:00,2019-08-13 09:00,1.506,0.411,0.122,14.526
2019-08-13 09:00,2019-08-13 10:00,1.939,0.574,0.132,15.701
2019-08-13 10:00,2019-08-13 11:00,2.194,0.672,0.146,16.567
2019-08-13 11:00,2019-08-13 12:00,2.282,0.697,0.162,17.170
2019-08-13 12:00,2019-08-13 13:00,2.183,0.637,0.181,17.525
2019-08-13 13:00,2019-08-13 14:00,2.121,0.624,0.168,17.860
2019-08-13 14:00,2019-08-13 15:00,1.891,0.542,0.153,17.981
2019-08-13 15:00,2019-08-13 16:00,1.514,0.404,0.142,17.849
2019-08-13 16:00,2019-08-13 17:00,0.912,0.185,0.142,17.404
2019-08-13 17:00,2019-08-13 18:00,0.468,0.068,0.108,16.728
2019-08-13 18:00,2019-08-13 19:00,0.093,0,0.051,15.118
2019-08-13 19:00,2019-08-13 20:00,0,0,0.004,12.989
2019-08-13 20:00,2019-08-13 21:00,0,0,0,12.344
2019-08-13 21:00,2019-08-13 22:00,0,0,0,12.514
2019-08-13 22:00,2019-08-13 23:00,0,0,0,12.673
2019-08-13 23:00,2019-08-14 00:00,0,0,0,12.347
2019-08-14 00:00,2019-08-14 01:00,0,0,0,11.464
2019-08-14 01:00,2019-08-14 02:00,0,0,0,10.900
2019-08-14 02:00,2019-08-14 03:00,0,0,0,10.567
2019-08-14 03:00,2019-08-14 04:00,0,0,0,10.533
2019-08-14 04:00,2019-08-14 05:00,0,0,0.001,10.746
2019-08-14 05:00,2019-08-14 06:00,0.049,0,0.035,11.656
2019-08-14 06:00,2019-08-14 07:00,0.275,0.010,0.101,12.794
2019-08-14 07:00,2019-08-14 08:00,0.492,0.025,0.157,14.031
2019-08-14 08:00,2019-08-14 09:00,0.759,0.052,0.219,15.088
2019-08-14 09:00,2019-08-14 10:00,1.001,0.082,0.272,15.786
2019-08-14 10:00,2019-08-14 11:00,0.990,0.063,0.288,16.046
2019-08-14 11:00,2019-08-14 12:00,0.807,0.031,0.257,15.931
2019-08-14 12:00,2019-08-14 13:00,0.682,0.019,0.227,15.913
2019-08-14 13:00,2019-08-14 14:00,0.627,0.017,0.212,16.420
2019-08-14 14:00,2019-08-14 15:00,0.671,0.024,0.220,17.595
2019-08-14 15:00,2019-08-14 16:00,0.655,0.032,0.209,18.856
2019-08-14 16:00,2019-08-14 17:00,0.561,0.035,0.175,19.573
2019-08-14 17:00,2019-08-14 18:00,0.367,0.023,0.122,19.492
2019-08-14 18:00,2019-08-14 19:00,0.100,0,0.054,18.585
2019-08-14 19:00,2019-08-14 20:00,0,0,0.003,17.263
2019-08-14 20:00,2019-08-14 21:00,0,0,0,16.366
2019-08-14 21:00,2019-08-14 22:00,0,0,0,16.044
2019-08-14 22:00,2019-08-14 23:00,0,0,0,15.678
2019-08-14 23:00,2019-08-15 00:00,0,0,0,15.134
2019-08-15 00:00,2019-08-15 01:00,0,0,0,14.624
2019-08-15 01:00,2019-08-15 02:00,0,0,0,14.059
2019-08-15 02:00,2019-08-15 03:00,0,0,0,13.667
2019-08-15 03:00,2019-08-15 04:00,0,0,0,13.538
2019-08-15 04:00,2019-08-15 05:00,0,0,0.001,13.431
2019-08-15 05:00,2019-08-15 06:00,0.063,0,0.040,13.707
2019-08-15 06:00,2019-08-15 07:00,0.350,0.040,0.097,14.502
2019-08-15 07:00,2019-08-15 08:00,0.770,0.139,0.137,15.491
2019-08-15 08:00,2019-08-15 09:00,1.477,0.405,0.123,16.787
2019-08-15 09:00,2019-08-15 10:00,1.992,0.620,0.117,17.820
2019-08-15 10:00,2019-08-15 11:00,2.235,0.715,0.129,18.291
2019-08-15 11:00,2019-08-15 12:00,2.463,0.824,0.127,18.655
2019-08-15 12:00,2019-08-15 13:00,2.195,0.657,0.171,18.581
2019-08-15 13:00,2019-08-15 14:00,2.017,0.573,0.178,18.485
2019-08-15 14:00,2019-08-15 15:00,1.941,0.579,0.139,18.463
2019-08-15 15:00,2019-08-15 16:00,1.641,0.484,0.111,18.188
2019-08-15 16:00,2019-08-15 17:00,1.105,0.296,0.098,17.579
2019-08-15 17:00,2019-08-15 18:00,0.550,0.125,0.079,16.714
2019-08-15 18:00,2019-08-15 19:00,0.090,0,0.050,15.007
2019-08-15 19:00,2019-08-15 20:00,0,0,0.003,12.912
2019-08-15 20:00,2019-08-15 21:00,0,0,0,11.767
2019-08-15 21:00,2019-08-15 22:00,0,0,0,11.474
2019-08-15 22:00,2019-08-15 23:00,0,0,0,11.679
2019-08-15 23:00,2019-08-16 00:00,0,0,0,11.948
2019-08-16 00:00,2019-08-16 01:00,0,0,0,12.157
2019-08-16 01:00,2019-08-16 02:00,0,0,0,12.279
2019-08-16 02:00,2019-08-16 03:00,0,0,0,12.461
2019-08-16 03:00,2019-08-16 04:00,0,0,0,12.545
2019-08-16 04:00,2019-08-16 05:00,0,0,0,12.620
2019-08-16 05:00,2019-08-16 06:00,0.011,0,0.020,12.922
2019-08-16 06:00,2019-08-16 07:00,0.238,0.006,0.094,13.722
2019-08-16 07:00,2019-08-16 08:00,0.383,0.010,0.137,14.638
2019-08-16 08:00,2019-08-16 09:00,0.312,0.005,0.119,14.998
2019-08-16 09:00,2019-08-16 10:00,0.398,0.006,0.146,15.290
2019-08-16 10:00,2019-08-16 11:00,0.395,0.005,0.146,15.645
2019-08-16 11:00,2019-08-16 12:00,0.383,0.005,0.143,16.040
2019-08-16 12:00,2019-08-16 13:00,0.367,0.004,0.139,16.270
2019-08-16 13:00,2019-08-16 14:00,0.359,0.004,0.136,16.401
2019-08-16 14:00,2019-08-16 15:00,0.419,0.006,0.154,16.660
2019-08-16 15:00,2019-08-16 16:00,0.492,0.012,0.173,16.913
2019-08-16 16:00,2019-08-16 17:00,0.360,0.008,0.132,16.796
2019-08-16 17:00,2019-08-16 18:00,0.232,0.005,0.093,16.497
2019-08-16 18:00,2019-08-16 19:00,0.072,0,0.044,16.073
2019-08-16 19:00,2019-08-16 20:00,0,0,0.002,15.612
2019-08-16 20:00,2019-08-16 21:00,0,0,0,15.559
2019-08-16 21:00,2019-08-16 22:00,0,0,0,15.766
2019-08-16 22:00,2019-08-16 23:00,0,0,0,15.835
2019-08-16 23:00,2019-08-17 00:00,0,0,0,15.753
2019-08-17 00:00,2019-08-17 01:00,0,0,0,15.604
2019-08-17 01:00,2019-08-17 02:00,0,0,0,15.081
2019-08-17 02:00,2019-08-17 03:00,0,0,0,14.313
2019-08-17 03:00,2019-08-17 04:00,0,0,0,13.424
2019-08-17 04:00,2019-08-17 05:00,0,0,0.001,12.690
2019-08-17 05:00,2019-08-17 06:00,0.051,0,0.036,12.724
2019-08-17 06:00,2019-08-17 07:00,0.413,0.091,0.065,13.702
2019-08-17 07:00,2019-08-17 08:00,0.996,0.266,0.086,15.219
2019-08-17 08:00,2019-08-17 09:00,1.551,0.459,0.098,16.864
2019-08-17 09:00,2019-08-17 10:00,1.997,0.636,0.105,18.290
2019-08-17 10:00,2019-08-17 11:00,2.303,0.769,0.110,19.170
2019-08-17 11:00,2019-08-17 12:00,2.479,0.854,0.110,19.562
2019-08-17 12:00,2019-08-17 13:00,2.523,0.882,0.105,19.891
2019-08-17 13:00,2019-08-17 14:00,2.424,0.843,0.098,20.128
2019-08-17 14:00,2019-08-17 15:00,2.142,0.718,0.094,20.079
2019-08-17 15:00,2019-08-17 16:00,1.689,0.528,0.091,19.706
2019-08-17 16:00,2019-08-17 17:00,1.114,0.313,0.087,19.045
2019-08-17 17:00,2019-08-17 18:00,0.490,0.104,0.081,17.995
2019-08-17 18:00,2019-08-17 19:00,0.077,0,0.045,16.221
2019-08-17 19:00,2019-08-17 20:00,0,0,0.002,14.091
2019-08-17 20:00,2019-08-17 21:00,0,0,0,13.523
2019-08-17 21:00,2019-08-17 22:00,0,0,0,12.884
2019-08-17 22:00,2019-08-17 23:00,0,0,0,12.294
2019-08-17 23:00,2019-08-18 00:00,0,0,0,11.579
2019-08-18 00:00,2019-08-18 01:00,0,0,0,11.168
2019-08-18 01:00,2019-08-18 02:00,0,0,0,10.838
2019-08-18 02:00,2019-08-18 03:00,0,0,0,10.461
2019-08-18 03:00,2019-08-18 04:00,0,0,0,10.159
2019-08-18 04:00,2019-08-18 05:00,0,0,0,10.007
2019-08-18 05:00,2019-08-18 06:00,0.052,0,0.036,10.765
2019-08-18 06:00,2019-08-18 07:00,0.402,0.081,0.071,12.438
2019-08-18 07:00,2019-08-18 08:00,1.002,0.266,0.087,14.586
2019-08-18 08:00,2019-08-18 09:00,1.526,0.439,0.106,16.099
2019-08-18 09:00,2019-08-18 10:00,1.825,0.527,0.138,17.052
2019-08-18 10:00,2019-08-18 11:00,2.052,0.606,0.157,17.883
2019-08-18 11:00,2019-08-18 12:00,2.262,0.707,0.151,18.599
2019-08-18 12:00,2019-08-18 13:00,2.360,0.769,0.136,19.144
2019-08-18 13:00,2019-08-18 14:00,2.285,0.749,0.124,19.431
2019-08-18 14:00,2019-08-18 15:00,2.027,0.643,0.115,19.429
2019-08-18 15:00,2019-08-18 16:00,1.612,0.480,0.107,19.067
2019-08-18 16:00,2019-08-18 17:00,1.086,0.295,0.094,18.357
2019-08-18 17:00,2019-08-18 18:00,0.509,0.114,0.076,17.267
2019-08-18 18:00,2019-08-18 19:00,0.074,0,0.044,15.652
2019-08-18 19:00,2019-08-18 20:00,0,0,0.002,13.897
2019-08-18 20:00,2019-08-18 21:00,0,0,0,12.843
2019-08-18 21:00,2019-08-18 22:00,0,0,0,12.271
2019-08-18 22:00,2019-08-18 23:00,0,0,0,11.897
2019-08-18 23:00,2019-08-19 00:00,0,0,0,11.615
2019-08-19 00:00,2019-08-19 01:00,0,0,0,11.476
2019-08-19 01:00,2019-08-19 02:00,0,0,0,11.394
2019-08-19 02:00,2019-08-19 03:00,0,0,0,11.325
2019-08-19 03:00,2019-08-19 04:00,0,0,0,11.322
2019-08-19 04:00,2019-08-19 05:00,0,0,0,11.268
2019-08-19 05:00,2019-08-19 06:00,0.046,0,0.033,11.587
2019-08-19 06:00,2019-08-19 07:00,0.334,0.037,0.093,12.678
2019-08-19 07:00,2019-08-19 08:00,0.816,0.160,0.129,14.127
2019-08-19 08:00,2019-08-19 09:00,1.429,0.375,0.133,15.537
2019-08-19 09:00,2019-08-19 10:00,1.871,0.543,0.140,16.780
2019-08-19 10:00,2019-08-19 11:00,2.145,0.650,0.152,17.732
2019-08-19 11:00,2019-08-19 12:00,2.201,0.656,0.174,18.403
2019-08-19 12:00,2019-08-19 13:00,2.052,0.563,0.203,18.734
2019-08-19 13:00,2019-08-19 14:00,1.854,0.470,0.214,18.809
2019-08-19 14:00,2019-08-19 15:00,1.526,0.340,0.212,18.560
2019-08-19 15:00,2019-08-19 16:00,1.258,0.271,0.180,18.191
2019-08-19 16:00,2019-08-19 17:00,0.853,0.163,0.144,17.570
2019-08-19 17:00,2019-08-19 18:00,0.443,0.070,0.098,16.684
2019-08-19 18:00,2019-08-19 19:00,0.076,0,0.045,14.991
2019-08-19 19:00,2019-08-19 20:00,0,0,0.001,12.952
2019-08-19 20:00,2019-08-19 21:00,0,0,0,12.389
2019-08-19 21:00,2019-08-19 22:00,0,0,0,12.076
2019-08-19 22:00,2019-08-19 23:00,0,0,0,11.637
2019-08-19 23:00,2019-08-20 00:00,0,0,0,11.113
2019-08-20 00:00,2019-08-20 01:00,0,0,0,10.623
2019-08-20 01:00,2019-08-20 02:00,0,0,0,10.221
2019-08-20 02:00,2019-08-20 03:00,0,0,0,9.810
2019-08-20 03:00,2019-08-20 04:00,0,0,0,9.424
2019-08-20 04:00,2019-08-20 05:00,0,0,0,9.147
2019-08-20 05:00,2019-08-20 06:00,0.044,0,0.033,9.723
2019-08-20 06:00,2019-08-20 07:00,0.377,0.066,0.077,11.161
2019-08-20 07:00,2019-08-20 08:00,0.971,0.246,0.093,13.163
2019-08-20 08:00,2019-08-20 09:00,1.520,0.431,0.108,14.764
2019-08-20 09:00,2019-08-20 10:00,1.946,0.590,0.120,15.822
2019-08-20 10:00,2019-08-20 11:00,2.232,0.706,0.129,16.661
2019-08-20 11:00,2019-08-20 12:00,2.402,0.785,0.130,17.405
2019-08-20 12:00,2019-08-20 13:00,2.401,0.786,0.132,17.872
2019-08-20 13:00,2019-08-20 14:00,2.293,0.745,0.125,18.189
2019-08-20 14:00,2019-08-20 15:00,2.034,0.641,0.116,18.331
2019-08-20 15:00,2019-08-20 16:00,1.618,0.480,0.107,18.238
2019-08-20 16:00,2019-08-20 17:00,1.042,0.269,0.104,17.835
2019-08-20 17:00,2019-08-20 18:00,0.403,0.060,0.095,16.858
2019-08-20 18:00,2019-08-20 19:00,0.066,0,0.041,14.892
2019-08-20 19:00,2019-08-20 20:00,0,0,0.001,13.103
2019-08-20 20:00,2019-08-20 21:00,0,0,0,12.485
2019-08-20 21:00,2019-08-20 22:00,0,0,0,11.948
2019-08-20 22:00,2019-08-20 23:00,0,0,0,11.779
2019-08-20 23:00,2019-08-21 00:00,0,0,0,11.520
2019-08-21 00:00,2019-08-21 01:00,0,0,0,11.197
2019-08-21 01:00,2019-08-21 02:00,0,0,0,10.928
2019-08-21 02:00,2019-08-21 03:00,0,0,0,10.700
2019-08-21 03:00,2019-08-21 04:00,0,0,0,10.351
2019-08-21 04:00,2019-08-21 05:00,0,0,0,10.222
2019-08-21 05:00,2019-08-21 06:00,0.030,0,0.027,11.016
2019-08-21 06:00,2019-08-21 07:00,0.262,0.014,0.093,12.325
2019-08-21 07:00,2019-08-21 08:00,0.395,0.019,0.131,13.371
2019-08-21 08:00,2019-08-21 09:00,0.662,0.047,0.192,14.748
2019-08-21 09:00,2019-08-21 10:00,1.469,0.298,0.228,16.838
2019-08-21 10:00,2019-08-21 11:00,2.152,0.643,0.167,18.684
2019-08-21 11:00,2019-08-21 12:00,2.395,0.775,0.150,19.756
2019-08-21 12:00,2019-08-21 13:00,2.370,0.760,0.157,20.390
2019-08-21 13:00,2019-08-21 14:00,2.035,0.569,0.198,20.618
2019-08-21 14:00,2019-08-21 15:00,1.186,0.169,0.260,20.133
2019-08-21 15:00,2019-08-21 16:00,0.652,0.042,0.198,19.447
2019-08-21 16:00,2019-08-21 17:00,0.398,0.017,0.138,18.763
2019-08-21 17:00,2019-08-21 18:00,0.169,0.004,0.074,17.710
2019-08-21 18:00,2019-08-21 19:00,0.016,0,0.022,16.225
2019-08-21 19:00,2019-08-21 20:00,0,0,0,15.115
2019-08-21 20:00,2019-08-21 21:00,0,0,0,14.685
2019-08-21 21:00,2019-08-21 22:00,0,0,0,14.196
2019-08-21 22:00,2019-08-21 23:00,0,0,0,13.596
2019-08-21 23:00,2019-08-22 00:00,0,0,0,13.140
2019-08-22 00:00,2019-08-22 01:00,0,0,0,12.792
2019-08-22 01:00,2019-08-22 02:00,0,0,0,12.482
2019-08-22 02:00,2019-08-22 03:00,0,0,0,12.250
2019-08-22 03:00,2019-08-22 04:00,0,0,0,11.962
2019-08-22 04:00,2019-08-22 05:00,0,0,0,11.705
2019-08-22 05:00,2019-08-22 06:00,0.037,0,0.030,11.999
2019-08-22 06:00,2019-08-22 07:00,0.353,0.057,0.080,13.245
2019-08-22 07:00,2019-08-22 08:00,0.895,0.211,0.107,15.327
2019-08-22 08:00,2019-08-22 09:00,1.429,0.390,0.122,17.625
2019-08-22 09:00,2019-08-22 10:00,1.830,0.537,0.138,19.390
2019-08-22 10:00,2019-08-22 11:00,2.051,0.617,0.157,20.556
2019-08-22 11:00,2019-08-22 12:00,2.170,0.664,0.167,21.499
2019-08-22 12:00,2019-08-22 13:00,2.142,0.648,0.173,22.146
2019-08-22 13:00,2019-08-22 14:00,2.083,0.639,0.158,22.533
2019-08-22 14:00,2019-08-22 15:00,1.850,0.551,0.145,22.603
2019-08-22 15:00,2019-08-22 16:00,1.420,0.379,0.143,22.351
2019-08-22 16:00,2019-08-22 17:00,0.710,0.114,0.148,21.508
2019-08-22 17:00,2019-08-22 18:00,0.354,0.041,0.100,20.486
2019-08-22 18:00,2019-08-22 19:00,0.046,0,0.035,18.957
2019-08-22 19:00,2019-08-22 20:00,0,0,0,17.474
2019-08-22 20:00,2019-08-22 21:00,0,0,0,16.603
2019-08-22 21:00,2019-08-22 22:00,0,0,0,15.940
